,reviewerID,asin,reviewText,Category,unixReviewTime,overall,sentiment,Clean_Reviews,textblob_polarity,textblob_sentiment,afin_polarity,afin_sentiment,vader_sentiment
498,A5WHQAV2ACN7Z,B001GXRQW0,"With children, adolescents, teens, and adults for whom I must shop for birthdays, anniversaries, and holidays, my poor brain gets overloaded with ideas and suggestions.  Then, because we do not all live near one another or get to see on another regularly, I do not always have an idea of what they prefer. BUT. . .I found a sure cure way to please them all and get marvelous thank you notes!

I am willing to share with you.  I send Amazon gift cards!!!!!

For those I like a lot, I send a more expensive card, for those I am just remembering, I send a less expensive one.  No matter, I know that my family and friends can go to Amazon.com and find something that they will really want and with which they will be pleased.

I have had thank you notes for such varied things as towels, sheet music, transformers (that is a toy, I learned), and books.  Not for a moment would I have thought of these gifts and yet they were gratefully received.

AND, your ordering them is as easy as clicking your cursor on one of the links below, entering the information such as to whom it is to go, for how much, and your credit card information.  BUT. . .the GREATEST thing is, if you forget and you are driving to work and remember your mother's birthday is TODAY (YIKES!), you can go to the link and have the card delivered to her computer THAT DAY!!!!!! She can shop for her gift before you get home from work!  Now, you cannot beat that.

So, I highly recommend an Amazon.com gift card to solve your shopping woes.

<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Amazon-com-50-Gift-Card-0109/dp/B001H53QDK/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Amazon.com $50 Gift Card (0109)</a>
<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/50-Electronic-Gift-Certificate/dp/B0019LVYV8/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">$50 Electronic Gift Certificate</a>
<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Amazon-com-10-Gift-Card-Box-of-50-Cards/dp/B001H53QE4/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Amazon.com $10 Gift Card - Box of 50 Cards</a>
<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/100-Emitations-Email-Gift-Certificate/dp/B0039PL8SQ/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">$100 Emitations Email Gift Certificate</a>
<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/75-Emitations-Email-Gift-Certificate/dp/B0039PJ45A/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">$75 Emitations Email Gift Certificate</a>",Giftcard,2010-05-16,5,positive,children adolescents teens adults must shop birthdays anniversaries holidays poor brain gets overloaded ideas suggestions not live near one another get see another regularly not always idea prefer but found sure cure way please get marvelous thank notes willing share send gift cards lot send expensive card remembering send less expensive one no matter know family friends go amazoncom find something really want pleased thank notes varied things towels sheet music transformers toy learned books not moment would thought gifts yet gratefully received ordering easy clicking cursor one links entering information go much credit card information but greatest thing forget driving work remember mothers birthday today yikes go link card delivered computer day shop gift get home work not beat highly recommend amazoncom gift card solve shopping woes datahookproductlinklinked classalinknormal hrefamazoncomgiftcarddpb001h53qdkrefcmcrarpdrvwtxtieutf8amazoncom gift card datahookproductlinklinked classalinknormal hrefelectronicgiftcertificatedpb0019lvyv8refcmcrarpdrvwtxtieutf8 electronic gift certificatea datahookproductlinklinked classalinknormal hrefamazoncomgiftcardboxofcardsdpb001h53qe4refcmcrarpdrvwtxtieutf8amazoncom gift card cardsa datahookproductlinklinked classalinknormal hrefemitationsemailgiftcertificatedpb0039pl8sqrefcmcrarpdrvwtxtieutf8 emitations email gift certificatea datahookproductlinklinked classalinknormal hrefemitationsemailgiftcertificatedpb0039pj45arefcmcrarpdrvwtxtieutf8 emitations email gift certificatea,0.16928030303030306,positive,36.0,positive,positive
499,A30AD1EAHR7YRM,B001GXRQW0,Just bought a couple items with the card.  I had no problems while purchasing with my card.,Giftcard,2010-05-11,5,positive,bought couple items card no problems purchasing card,0.0,negative,-3.0,negative,negative
500,A2GSWC1SXEWC0W,B001GXRQW0,"An Amazon gift card is the perfect gift. Arrives very fast, free shipping. Most importantly you can find everything on Amazon.",Giftcard,2010-05-09,5,positive,gift card perfect gift arrives fast free shipping importantly find everything,0.5,positive,8.0,positive,positive
501,A30DCPUVY1SDBY,B001GXRQW0,I wanted to cancel these gift cards from amazon the same day I brought them and I was not allow to. What type of business practice is that please. Why go thought the motion of having them deliver to you and sending them back. I wanted to cancel them the same day that I bought them. BAD VERY VERY BAD practice by amazon.,Giftcard,2010-05-03,1,negative,wanted cancel gift cards day brought not allow type business practice please go thought motion deliver sending back wanted cancel day bought bad bad practice,-0.46666666666666656,negative,-4.0,negative,negative
502,A1LOQO6BVK595K,B001GXRQW0,"The Amazon Gift Card is a very practical and greatly appreciated gift. I speak from personal expierence, since I received a few myself.",Giftcard,2010-04-19,5,positive,gift card practical greatly appreciated gift speak personal expierence since received,0.1,positive,6.0,positive,positive
503,A30W6YFEH7C87,B001GXRQW0,"Great!! I got this in the same box that I ordered my xbox 360 elite in, absolutely free!! This is the best deal that was on the internet! Not even walmart, newegg, target, or ebay could beat it!!",Giftcard,2010-04-05,5,positive,great got ordered xbox elite absolutely free best deal internet not even walmart newegg target ebay could beat,0.7333333333333334,positive,7.0,positive,positive
504,AYBTBBJ0XFP6I,B001GXRQW0,"This was delivered promptly for a fee of $5.95, but I found out the following
day I could have purchased it at my local Stop & Shop without paying for delivery.",Giftcard,2010-04-01,3,positive,delivered promptly fee but found following day could purchased local stop shop without paying delivery,0.0,negative,0.0,negative,negative
505,A3LT2UISNQT7QO,B001GXRQW0,"My father just ordered for me an Amazon.com gift certificate (February 2010). He has not used Amazon.com gift certificates since 2008 because they screwed it up - sent a confirmation, never sent the certificate number, said they did, it was never received - this went on for two months until it was straightened out in October 2008. Well, what I am reviewing is the supposed gift certificate verification sent in February of 2010 - for the October 2008 gift certificate!! When he called, they had no record of this order on file. Several phone calls later, he got someone who was all apologetic, gave him a direct phone number, and said if I still want it, she will be sure it is done correctly. He gave me the option of his trying again - but I DON'T trust that it will work. After this last screw-up, I don't trust Amazon.com to get it right. And I don't want to waste any more of my father's time, so I think I'll go elsewhere.",Giftcard,2010-03-27,1,negative,father ordered amazoncom gift certificate february not amazoncom gift certificates since screwed sent confirmation never sent certificate number said never received went two months straightened october well reviewing supposed gift certificate verification sent february october gift certificate called no record order file several phone calls later got someone apologetic gave direct phone number said still want sure done correctly gave option trying but dont trust work last screwup dont trust amazoncom get right dont want waste fathers time think ill go elsewhere,0.023214285714285715,negative,6.0,positive,negative
506,A378RB08E919HL,B001GXRQW0,"We bought an Amazon Gift Card which was delivered speedily and efficiently.
The card gave the recipient the ability to select 'his' present; it was a great success.",Giftcard,2010-03-16,5,positive,bought gift card delivered speedily efficiently card gave recipient ability select present great success,0.3666666666666667,positive,9.0,positive,positive
507,A3GLCYJMIG76ME,B001GXRQW0,"This looked like a pretty nice gift card.  It came with its own envelope and greeting card to write your message on with the card attached.  The card itself was nice, flexible plastic with slightly rounded edges.  It does not have raised numbers like a credit card, and is slightly more pliable.",Giftcard,2010-03-14,5,positive,looked pretty nice gift card came envelope greeting card write message card attached card nice flexible plastic slightly rounded edges not raised numbers credit card slightly pliable,0.2233333333333333,positive,10.0,positive,positive
508,A2VK3ZG8K1V8O5,B001GXRQW0,"Please give me a refund for this, if you are not going to send it to Mr. Cabreras.<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Amazon-com-50-Gift-Card-0109/dp/B001H53QDK/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Amazon.com $50 Gift Card (0109)</a>",Giftcard,2010-03-09,1,negative,please give refund not going send mr cabrerasa datahookproductlinklinked classalinknormal hrefamazoncomgiftcarddpb001h53qdkrefcmcrarpdrvwtxtieutf8amazoncom gift card,0.0,negative,3.0,positive,positive
509,A30EROVVJPEQJO,B001GXRQW0,The product proved to be of very good utility and satisfied my purpose to the maximum.,Giftcard,2010-03-02,5,positive,proved good utility satisfied purpose maximum,0.6,positive,5.0,positive,positive
510,A2TGNALL68O9UV,B001GXRQW0,"This was easy to purchase.  Based on what I heard from the recipient, it worked fine.  There were a number of choices available as to how the card face would look.",Giftcard,2010-02-26,5,positive,easy purchase based heard recipient worked fine number choices available card face would look,0.4166666666666667,positive,3.0,positive,positive
511,APDCV6O52YSKF,B001GXRQW0,Amazon cards give a lot of choices and cures the problem of what to buy.,Giftcard,2010-02-25,5,positive,cards give lot choices cures problem,0.0,negative,-2.0,negative,negative
512,AW26XQYYP3CB1,B001GXRQW0,"I would love it if someone from Amazon would call me as I never recieved this parcel.

It couldn't be delievered to my home address and I could not find a number from amazon to re direct this gift to

Suite 520
1051 East Hillsdale Blvd
Foster City
California
94404

Could someone please call me on +16505043985. I appreciate the assitance in advance and look forward to hearing from you and recieving my gift card.

Laura Chuck",Giftcard,2010-02-25,1,negative,would love someone would call never recieved parcel couldnt delievered home address could not find number direct gift suite east hillsdale blvd foster city california could someone please call appreciate assitance advance look forward hearing recieving gift card laura chuck,0.3,positive,10.0,positive,positive
513,A3T9MGXU4A4NLE,B001GXRQW0,"I only got this because amazon was offering a free $50 gift card for buying an elite Xbox 360 at some point. So a free $50 gift card, who would pass up this chance. So I decided to take it. On the card there is a code that you have to type in on the amazon website and you can use the $50. It was really easy to use. I was happy with the purchase.",Giftcard,2010-02-21,5,positive,got offering free gift card buying elite xbox point free gift card would pass chance decided take card code type website really easy happy purchase,0.5083333333333333,positive,12.0,positive,positive
514,AFCXFBRVJ8516,B001GXRQW0,"I started to use Amazon gift card as a gift for many people and many occasion. It practical, and my family and friends who received Amazon gift card can use it to buy something they really want.
Thank Amazon",Giftcard,2010-02-14,5,positive,started gift card gift many people many occasion practical family friends received gift card something really want thank,0.39999999999999997,positive,9.0,positive,positive
